pert_id,pert_iname,n_sig,n_cell,senmayo_mean_z,sign_consistency,z_vs_null,reversal_score,p_perm,fdr,moa,target,clinical_phase,rank,percentile
BRD-K62627508,idasanutlin,42,7,0.1397733,1.0,3.4199421,-3.4199421,0.0009995002498750624,0.01778475841444357,MDM inhibitor,MDM2|TP53,Phase 3,20339,4.507253861683647
BRD-A56359832,zileuton,116,53,0.048464254,0.5471698113207547,3.421299,-3.421299,0.0009995002498750624,0.01778475841444357,leukotriene synthesis inhibitor|lipoxygenase inhibitor,ALOX5,Launched,20340,4.502558805577728
BRD-K77681376,BRD-K77681376,9,7,0.7534913,1.0,3.422411,-3.422411,0.0004997501249375312,0.011180859150256805,,,,20341,4.497863749471809
BRD-K14482023,K1448,4,4,0.11974919,0.75,3.4244823,-3.4244823,0.0009995002498750624,0.01778475841444357,,,,20342,4.49316869336589
BRD-A42335949,alexidine,8,3,0.22615814,1.0,3.4250448,-3.4250448,0.0009995002498750624,0.01778475841444357,phosphatidylglycerophosphatase inhibitor,PTPMT1,Preclinical,20343,4.488473637259959
BRD-K16128171,BRD-K16128171,4,2,0.04001141,0.5,3.427102,-3.427102,0.0009995002498750624,0.01778475841444357,,,,20344,4.483778581154041
BRD-K83213911,PF-750,59,51,0.14039834,0.7450980392156863,3.4277925,-3.4277925,0.0029985007496251873,0.03730436183777271,FAAH inhibitor,FAAH,Preclinical,20345,4.479083525048122
BRD-K24051260,BRD-K24051260,13,9,0.10216775,0.7777777777777778,3.4283857,-3.4283857,0.0004997501249375312,0.011180859150256805,,,,20346,4.4743884689422035
BRD-K31367750,BRD-K31367750,8,1,0.093341425,,3.4310892,-3.4310892,0.0004997501249375312,0.011180859150256805,,,,20347,4.469693412836284
BRD-K12539581,nocodazole,40,15,0.07132945,0.6666666666666666,3.433192,-3.433192,0.0009995002498750624,0.01778475841444357,tubulin polymerization inhibitor,HPGDS,Preclinical,20348,4.464998356730366
BRD-K28822270,resminostat,42,7,0.11536634,1.0,3.4369898,-3.4369898,0.0014992503748125937,0.023342495418957186,HDAC inhibitor,HDAC1|HDAC3|HDAC6|HDAC8,Phase 2,20349,4.460303300624446
BRD-K48300629,zonisamide,67,13,0.04610376,0.6923076923076923,3.4370353,-3.4370353,0.0024987506246876563,0.0330154401707335,sodium channel blocker|T-type calcium channel blocker,CA1|CA10|CA11|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,Launched,20350,4.455608244518528
BRD-K76358141,BRD-K76358141,4,3,0.19808313,0.6666666666666666,3.4374123,-3.4374123,0.0004997501249375312,0.011180859150256805,,,,20351,4.450913188412597
BRD-K38622866,BRD-K38622866,11,8,0.06356478,0.625,3.437482,-3.437482,0.0004997501249375312,0.011180859150256805,,,,20352,4.4462181323066785
BRD-K39974922,lenvatinib,42,7,0.027377978,0.7142857142857143,3.4377267,-3.4377267,0.0004997501249375312,0.011180859150256805,FGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,FLT4|KDR,Launched,20353,4.44152307620076
BRD-K81224183,BRD-K81224183,6,1,0.21596561,,3.4381232,-3.4381232,0.0009995002498750624,0.01778475841444357,,,,20354,4.436828020094841
BRD-K56429665,calcipotriol,26,8,0.11245884,0.875,3.440249,-3.440249,0.001999000499750125,0.028460368746108227,vitamin D receptor agonist,VDR,Launched,20355,4.432132963988922
BRD-K48279074,BRD-K48279074,1,1,0.28773442,,3.4409938,-3.4409938,0.0014992503748125937,0.023342495418957186,,,,20356,4.427437907883003
BRD-K16063494,BRD-K16063494,2,1,0.30764753,,3.443586,-3.443586,0.0009995002498750624,0.01778475841444357,,,,20357,4.422742851777084
BRD-K96343889,BRD-K96343889,3,3,0.24454018,0.6666666666666666,3.4437017,-3.4437017,0.0004997501249375312,0.011180859150256805,,,,20358,4.4180477956711535
BRD-K19216856,epigallocatechin,59,51,0.0820916,0.6666666666666666,3.4450474,-3.4450474,0.0004997501249375312,0.011180859150256805,,,,20359,4.413352739565235
BRD-K63614890,BRD-K63614890,5,5,0.12572902,0.8,3.445271,-3.445271,0.0009995002498750624,0.01778475841444357,,,,20360,4.408657683459316
BRD-K88671928,BRD-K88671928,2,1,0.2538343,,3.4455574,-3.4455574,0.0009995002498750624,0.01778475841444357,,,,20361,4.403962627353398
BRD-A03816571,CP-55940,19,13,0.010818937,0.6153846153846154,3.4474044,-3.4474044,0.0009995002498750624,0.01778475841444357,,,,20362,4.399267571247478
BRD-K86522396,BRD-K86522396,9,8,0.1061293,0.5,3.4506016,-3.4506016,0.0004997501249375312,0.011180859150256805,,,,20363,4.39457251514156
BRD-K98834634,BRD-K98834634,13,9,0.11392346,0.5555555555555556,3.4513736,-3.4513736,0.001999000499750125,0.028460368746108227,,,,20364,4.38987745903564
BRD-K25423005,BRD-K25423005,3,3,0.1933096,1.0,3.4516325,-3.4516325,0.0009995002498750624,0.01778475841444357,,,,20365,4.38518240292971
BRD-A50934474,L-744832,4,2,0.17808712,1.0,3.452857,-3.452857,0.0004997501249375312,0.011180859150256805,,,,20366,4.3804873468237915
BRD-K81732150,BRD-K81732150,4,2,0.28542858,1.0,3.4531922,-3.4531922,0.0014992503748125937,0.023342495418957186,,,,20367,4.375792290717873
BRD-K19696793,BRD-K19696793,8,1,0.6350732,,3.4551775,-3.4551775,0.0009995002498750624,0.01778475841444357,,,,20368,4.371097234611954
BRD-K30685142,levothyroxine,46,7,0.021588052,0.8571428571428571,3.4587731,-3.4587731,0.0009995002498750624,0.01778475841444357,thyroid hormone stimulant,THRA|THRB,Launched,20369,4.366402178506035
BRD-K15601958,SEW-2871,19,13,0.09001161,0.6923076923076923,3.4593842,-3.4593842,0.0009995002498750624,0.01778475841444357,lysophospholipid receptor agonist,S1PR1,Preclinical,20370,4.361707122400116
BRD-K56024573,BRD-K56024573,13,9,0.105021894,0.6666666666666666,3.4599166,-3.4599166,0.0014992503748125937,0.023342495418957186,,,,20371,4.357012066294197
BRD-K86546828,SA-418267,12,2,0.003957688,0.5,3.463894,-3.463894,0.0014992503748125937,0.023342495418957186,,,,20372,4.352317010188267
BRD-K09299610,BRD-K09299610,12,8,0.053274874,0.625,3.4662206,-3.4662206,0.0004997501249375312,0.011180859150256805,,,,20373,4.3476219540823475
BRD-K58214070,BRD-K58214070,12,8,0.22808456,0.875,3.4674416,-3.4674416,0.0009995002498750624,0.01778475841444357,,,,20374,4.3429268979764295
BRD-K49671696,ketanserin,64,15,0.030506885,0.6,3.4679792,-3.4679792,0.0009995002498750624,0.01778475841444357,serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|SLC18A1|SLC18A2,Launched,20375,4.33823184187051
BRD-K82109576,vincristine,11,7,0.052930806,0.7142857142857143,3.470272,-3.470272,0.0004997501249375312,0.011180859150256805,tubulin polymerization inhibitor,TUBA4A|TUBB,Launched,20376,4.333536785764592
BRD-K63938446,BRD-K63938446,3,2,0.35988793,1.0,3.4737928,-3.4737928,0.0009995002498750624,0.01778475841444357,,,,20377,4.328841729658672
BRD-K82735282,BRD-K82735282,2,2,0.19305828,1.0,3.4758852,-3.4758852,0.001999000499750125,0.028460368746108227,,,,20378,4.324146673552754
BRD-K38477985,malonoben,31,15,0.26363304,0.9333333333333333,3.47806,-3.47806,0.0014992503748125937,0.023342495418957186,,,,20379,4.319451617446823
BRD-K84959002,BRD-K84959002,4,2,0.34054863,1.0,3.4789984,-3.4789984,0.0004997501249375312,0.011180859150256805,,,,20380,4.3147565613409045
BRD-K75958195,pizotifen,38,13,0.069297686,0.5384615384615384,3.481485,-3.481485,0.0014992503748125937,0.023342495418957186,serotonin receptor antagonist,HTR1A|HTR2A|HTR2C,Launched,20381,4.3100615052349855
BRD-K76703685,BRD-K76703685,3,2,0.3035138,1.0,3.483151,-3.483151,0.0009995002498750624,0.01778475841444357,,,,20382,4.305366449129067
BRD-K14209633,BRD-K14209633,3,2,0.10279361,0.5,3.4856071,-3.4856071,0.0009995002498750624,0.01778475841444357,,,,20383,4.300671393023148
BRD-A58564983,selamectin,62,13,0.11301542,0.8461538461538461,3.4857607,-3.4857607,0.0009995002498750624,0.01778475841444357,nematocide,,Launched,20384,4.295976336917229
BRD-A87848830,bimatoprost,11,8,0.12157081,0.75,3.4870574,-3.4870574,0.0014992503748125937,0.023342495418957186,prostanoid receptor agonist,AKR1C3|PTGER1|PTGER3|PTGFR,Launched,20385,4.29128128081131
BRD-A76528577,vincristine,27,13,0.18555173,0.8461538461538461,3.4965217,-3.4965217,0.0014992503748125937,0.023342495418957186,tubulin polymerization inhibitor,TUBA4A|TUBB,Launched,20386,4.286586224705379
BRD-K73428213,BRD-K73428213,6,5,0.0879221,0.6,3.4972656,-3.4972656,0.0009995002498750624,0.01778475841444357,,,,20387,4.281891168599461
BRD-K23978082,BRD-K23978082,13,9,0.13135119,0.7777777777777778,3.4990978,-3.4990978,0.0004997501249375312,0.011180859150256805,,,,20388,4.277196112493542
BRD-K32021722,BRD-K32021722,6,5,0.18655181,0.8,3.5015435,-3.5015435,0.0014992503748125937,0.023342495418957186,,,,20389,4.272501056387624
BRD-K04623885,BIBR-1532,59,51,0.09068138,0.6078431372549019,3.5026507,-3.5026507,0.0009995002498750624,0.01778475841444357,telomerase inhibitor,TERT,Preclinical,20390,4.267806000281704
BRD-A68281735,REV-5901,61,15,0.058358904,0.6,3.5031796,-3.5031796,0.0004997501249375312,0.011180859150256805,leukotriene receptor antagonist|lipoxygenase inhibitor,ALOX5,Phase 2,20391,4.263110944175786
BRD-A08662020,BRD-A08662020,12,8,0.08475597,0.75,3.505269,-3.505269,0.0009995002498750624,0.01778475841444357,,,,20392,4.258415888069866
BRD-K76236182,BRD-K76236182,17,13,0.034402724,0.5384615384615384,3.5073898,-3.5073898,0.0014992503748125937,0.023342495418957186,,,,20393,4.253720831963948
BRD-K73261812,BRD-K73261812,65,52,0.10709955,0.6730769230769231,3.5084739,-3.5084739,0.001999000499750125,0.028460368746108227,,,,20394,4.249025775858017
BRD-K51776699,BRD-K51776699,2,1,0.26149988,,3.5107164,-3.5107164,0.0004997501249375312,0.011180859150256805,,,,20395,4.2443307197520985
BRD-K52233191,R-547,39,7,0.41952768,1.0,3.5120027,-3.5120027,0.001999000499750125,0.028460368746108227,,,,20396,4.23963566364618
BRD-K29251608,BRD-K29251608,13,8,0.08755416,0.75,3.512931,-3.512931,0.0004997501249375312,0.011180859150256805,,,,20397,4.234940607540261
BRD-A02990301,lofexidine,59,11,0.07814567,0.9090909090909091,3.5145376,-3.5145376,0.0014992503748125937,0.023342495418957186,adrenergic receptor agonist,,Launched,20398,4.230245551434342
BRD-K49076793,BRD-K49076793,2,1,0.29751953,,3.5146253,-3.5146253,0.0004997501249375312,0.011180859150256805,,,,20399,4.225550495328423
BRD-K16121755,BRD-K16121755,4,3,0.28677043,0.6666666666666666,3.5181518,-3.5181518,0.0004997501249375312,0.011180859150256805,,,,20400,4.220855439222504
BRD-K37714784,ABT-724,42,7,0.0137176225,0.5714285714285714,3.5197718,-3.5197718,0.0014992503748125937,0.023342495418957186,dopamine receptor agonist,DRD4,Phase 2,20401,4.2161603831165735
BRD-K39805076,BRD-K39805076,2,1,0.2886154,,3.5205407,-3.5205407,0.0014992503748125937,0.023342495418957186,,,,20402,4.2114653270106555
BRD-K06335600,tizanidine,57,10,0.18155377,1.0,3.5217144,-3.5217144,0.0004997501249375312,0.011180859150256805,adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C|NISCH,Launched,20403,4.206770270904736
BRD-K99498722,plinabulin,18,14,0.05944083,0.6428571428571429,3.521812,-3.521812,0.0004997501249375312,0.011180859150256805,tubulin polymerization inhibitor,,Phase 3,20404,4.202075214798818
BRD-K70689011,BRD-K70689011,2,1,0.28792176,,3.522631,-3.522631,0.0014992503748125937,0.023342495418957186,,,,20405,4.197380158692898
BRD-K05673000,dicloxacillin,59,11,0.029554518,0.5454545454545454,3.524018,-3.524018,0.0014992503748125937,0.023342495418957186,bacterial cell wall synthesis inhibitor,,Launched,20406,4.19268510258698
BRD-K46176518,BRD-K46176518,2,1,0.25781488,,3.5249782,-3.5249782,0.0009995002498750624,0.01778475841444357,,,,20407,4.18799004648106
BRD-A31158127,calcipotriol,3,1,0.19499172,,3.526781,-3.526781,0.0024987506246876563,0.0330154401707335,vitamin D receptor agonist,VDR,Launched,20408,4.18329499037513
BRD-K00610438,altanserin,72,15,0.036452714,0.5333333333333333,3.5271893,-3.5271893,0.0004997501249375312,0.011180859150256805,serotonin receptor antagonist,HTR2A,Phase 2,20409,4.1785999342692115
BRD-K39391626,ethylestrenol,11,7,0.23191798,1.0,3.527927,-3.527927,0.0009995002498750624,0.01778475841444357,,,,20410,4.173904878163293
BRD-K71204485,BRD-K71204485,4,3,0.050750047,0.6666666666666666,3.529544,-3.529544,0.0004997501249375312,0.011180859150256805,,,,20411,4.169209822057374
BRD-K78120854,BRD-K78120854,2,1,0.5087864,,3.5297823,-3.5297823,0.0004997501249375312,0.011180859150256805,,,,20412,4.164514765951455
BRD-K54095730,CMPD-1,15,8,0.10524413,0.75,3.5305963,-3.5305963,0.0009995002498750624,0.01778475841444357,p38 MAPK inhibitor,GNRHR|MAPK14,Preclinical,20413,4.159819709845536
BRD-K12994359,valdecoxib,111,52,0.09552253,0.6538461538461539,3.531224,-3.531224,0.0014992503748125937,0.023342495418957186,cyclooxygenase inhibitor,CA12|PTGS2,Withdrawn,20414,4.155124653739617
BRD-K68938568,GDC-0152,42,7,0.054340065,0.5714285714285714,3.533179,-3.533179,0.0009995002498750624,0.01778475841444357,XIAP inhibitor,BIRC2|BIRC3|BIRC7|XIAP,Phase 1,20415,4.150429597633687
BRD-K91449148,BRD-K91449148,2,1,0.46118644,,3.5340514,-3.5340514,0.0004997501249375312,0.011180859150256805,,,,20416,4.1457345415277675
BRD-K31856043,BRD-K31856043,13,9,0.0817504,0.7777777777777778,3.5348308,-3.5348308,0.0004997501249375312,0.011180859150256805,,,,20417,4.1410394854218495
BRD-K50590187,capsaicin,106,55,0.06362875,0.6909090909090909,3.535875,-3.535875,0.0029985007496251873,0.03730436183777271,TRPV agonist,CFTR|TRPV1,Launched,20418,4.13634442931593
BRD-K82395301,ST-4066738,17,13,0.034555733,0.6153846153846154,3.5365644,-3.5365644,0.0014992503748125937,0.023342495418957186,,,,20419,4.131649373210012
BRD-K68190084,BRD-K68190084,12,7,0.17262533,1.0,3.5372655,-3.5372655,0.0009995002498750624,0.01778475841444357,,,,20420,4.126954317104092
BRD-K90699611,acitretin,4,2,0.12610142,1.0,3.5408459,-3.5408459,0.0004997501249375312,0.011180859150256805,retinoid receptor agonist,RARA|RARB|RARG|RBP1|RXRA|RXRB|RXRG|STAT3,Launched,20421,4.122259260998174
BRD-K26241953,piceatannol,19,13,0.08023194,0.5384615384615384,3.540977,-3.540977,0.0014992503748125937,0.023342495418957186,SYK inhibitor,ATP5A1|ATP5B|ATP5C1|IRF3,Preclinical,20422,4.117564204892243
BRD-K44640039,BRD-K44640039,2,1,1.183167,,3.542517,-3.542517,0.0029985007496251873,0.03730436183777271,,,,20423,4.1128691487863245
BRD-K56994829,BRD-K56994829,6,3,0.21513368,1.0,3.5438051,-3.5438051,0.0024987506246876563,0.0330154401707335,,,,20424,4.108174092680406
BRD-K87721831,BRD-K87721831,2,1,0.31911474,,3.546174,-3.546174,0.0009995002498750624,0.01778475841444357,,,,20425,4.103479036574487
BRD-K86888704,BRD-K86888704,2,1,0.20828438,,3.5491006,-3.5491006,0.0004997501249375312,0.011180859150256805,,,,20426,4.098783980468568
BRD-K98645985,BRD-K98645985,44,8,0.18599409,0.875,3.549228,-3.549228,0.0004997501249375312,0.011180859150256805,,,,20427,4.094088924362649
BRD-K19412355,SB-242235,42,7,0.04653001,0.5714285714285714,3.5498416,-3.5498416,0.0009995002498750624,0.01778475841444357,p38 MAPK inhibitor,HSPB1|MAPK14,Phase 1,20428,4.08939386825673
BRD-K69100231,BRD-K69100231,2,2,0.36861247,1.0,3.5502934,-3.5502934,0.0009995002498750624,0.01778475841444357,,,,20429,4.084698812150799
BRD-K92202681,BRD-K92202681,2,2,0.10794361,1.0,3.5513723,-3.5513723,0.0004997501249375312,0.011180859150256805,,,,20430,4.080003756044881
BRD-K51350053,toremifene,78,15,0.0517393,0.6666666666666666,3.5547132,-3.5547132,0.0014992503748125937,0.023342495418957186,estrogen receptor antagonist|selective estrogen receptor modulator (SERM),ESR1,Launched,20431,4.075308699938962
BRD-K17820047,BML-210,6,3,0.18469565,1.0,3.5549343,-3.5549343,0.0004997501249375312,0.011180859150256805,,,,20432,4.070613643833044
BRD-K51643619,BRD-K51643619,4,2,0.287677,1.0,3.5564835,-3.5564835,0.0004997501249375312,0.011180859150256805,,,,20433,4.065918587727124
BRD-K29711801,BRD-K29711801,4,3,0.20592128,0.6666666666666666,3.5570369,-3.5570369,0.0004997501249375312,0.011180859150256805,,,,20434,4.061223531621206
BRD-K01556781,BRD-K01556781,2,1,0.46506009,,3.5592146,-3.5592146,0.0004997501249375312,0.011180859150256805,,,,20435,4.056528475515286
BRD-K09186807,KIN001-244,198,30,0.05669407,0.7333333333333333,3.5596566,-3.5596566,0.0014992503748125937,0.023342495418957186,,,,20436,4.051833419409368
BRD-A29854054,lorglumide,45,7,0.12900054,1.0,3.560725,-3.560725,0.001999000499750125,0.028460368746108227,CCK receptor antagonist,CCKAR|CCKBR,Phase 1,20437,4.0471383633034375
BRD-K80822897,BRD-K80822897,12,8,0.09002577,0.875,3.5613747,-3.5613747,0.001999000499750125,0.028460368746108227,,,,20438,4.0424433071975185
BRD-K04328580,BRD-K04328580,6,5,0.16625264,0.6,3.5654478,-3.5654478,0.0014992503748125937,0.023342495418957186,,,,20439,4.0377482510916
BRD-A52282606,lacidipine,11,7,0.030764112,0.5714285714285714,3.5696182,-3.5696182,0.0004997501249375312,0.011180859150256805,calcium channel blocker,CACNA1C,Launched,20440,4.033053194985681
BRD-K95815724,BRD-K95815724,2,1,0.57745165,,3.5708938,-3.5708938,0.0009995002498750624,0.01778475841444357,,,,20441,4.028358138879762
BRD-K44353683,nateglinide,53,9,0.11460265,0.7777777777777778,3.5723374,-3.5723374,0.0004997501249375312,0.011180859150256805,insulin secretagogue,ABCC8|KCNJ10|KCNJ11|PPARG,Launched,20442,4.023663082773843
BRD-K15687395,BRD-K15687395,2,1,0.20126803,,3.5731125,-3.5731125,0.0014992503748125937,0.023342495418957186,,,,20443,4.018968026667924
BRD-K45217009,BRD-K45217009,5,5,0.07318836,0.8,3.576506,-3.576506,0.0004997501249375312,0.011180859150256805,,,,20444,4.0142729705619935
BRD-K64310881,MW-STK33-3B,17,13,0.070316136,0.5384615384615384,3.5775878,-3.5775878,0.0009995002498750624,0.01778475841444357,,,,20445,4.0095779144560755
BRD-A31007383,SDZ-WAG-994,19,13,0.14208013,0.7692307692307693,3.5781996,-3.5781996,0.0009995002498750624,0.01778475841444357,adenosine receptor agonist,ADORA1,Phase 2,20446,4.004882858350156
BRD-K07515761,BRD-K07515761,12,8,0.043066185,0.625,3.579274,-3.579274,0.0009995002498750624,0.01778475841444357,,,,20447,4.000187802244238
BRD-K33864865,LY-225910,19,13,0.1185122,0.7692307692307693,3.5795026,-3.5795026,0.0009995002498750624,0.01778475841444357,,,,20448,3.9954927461383183
BRD-A21723284,naltriben,19,13,0.050872874,0.5384615384615384,3.5810528,-3.5810528,0.0009995002498750624,0.01778475841444357,opioid receptor antagonist,OPRD1|OPRK1|OPRM1,Preclinical,20449,3.9907976900323994
BRD-K48222931,BRD-K48222931,10,8,0.28200898,0.75,3.5828176,-3.5828176,0.0004997501249375312,0.011180859150256805,,,,20450,3.9861026339264805
BRD-K40141271,BRD-K40141271,2,1,0.13782968,,3.586662,-3.586662,0.0004997501249375312,0.011180859150256805,,,,20451,3.9814075778205504
BRD-K80169513,BRD-K80169513,14,8,0.09052686,0.75,3.588642,-3.588642,0.0004997501249375312,0.011180859150256805,,,,20452,3.9767125217146315
BRD-A40084411,CGP-12177,42,7,0.01039402,0.7142857142857143,3.5887308,-3.5887308,0.0004997501249375312,0.011180859150256805,adrenergic receptor agonist,ADRB1|ADRB2|ADRB3,Phase 1,20453,3.9720174656087126
BRD-K19061412,mubritinib,42,7,0.14470544,0.8571428571428571,3.5889938,-3.5889938,0.0004997501249375312,0.011180859150256805,protein tyrosine kinase inhibitor,EGFR|ERBB2,Phase 1,20454,3.9673224095027937
BRD-K74852367,BRD-K74852367,2,1,0.16755454,,3.5894253,-3.5894253,0.0004997501249375312,0.011180859150256805,,,,20455,3.9626273533968748
BRD-K35483542,alitretinoin,41,15,0.062101174,0.8666666666666667,3.5941014,-3.5941014,0.0014992503748125937,0.023342495418957186,,,,20456,3.957932297290956
BRD-K89156937,BRD-K89156937,17,13,0.017030764,0.5384615384615384,3.5953302,-3.5953302,0.0009995002498750624,0.01778475841444357,,,,20457,3.953237241185037
BRD-K46512534,BRD-K46512534,5,5,0.16013984,0.6,3.5954893,-3.5954893,0.0004997501249375312,0.011180859150256805,,,,20458,3.948542185079107
BRD-K02764365,methiazole,20,6,0.10136318,0.6666666666666666,3.596157,-3.596157,0.0004997501249375312,0.011180859150256805,anthelmintic agent,,Preclinical,20459,3.943847128973188
BRD-K75295174,alisertib,90,10,0.04259265,0.5,3.5973155,-3.5973155,0.0009995002498750624,0.01778475841444357,Aurora kinase inhibitor,AURKA,Phase 3,20460,3.939152072867269
BRD-K44586044,BRD-K44586044,11,8,0.12323406,0.875,3.598312,-3.598312,0.0009995002498750624,0.01778475841444357,,,,20461,3.93445701676135
BRD-K08547377,irinotecan,76,15,0.12911217,0.8,3.5988047,-3.5988047,0.0009995002498750624,0.01778475841444357,topoisomerase inhibitor,TOP1|TOP1MT,Launched,20462,3.9297619606554313
BRD-K76703230,YM-155,100,52,0.4007466,0.9230769230769231,3.598974,-3.598974,0.0004997501249375312,0.011180859150256805,survivin inhibitor,BIRC5,Phase 2,20463,3.9250669045495123
BRD-K60219430,serdemetan,221,67,0.018815188,0.5373134328358209,3.6007233,-3.6007233,0.0004997501249375312,0.011180859150256805,MDM inhibitor,MDM2,Phase 1,20464,3.9203718484435934
